FaceID,X,Y,Z,U_std,V_std,U_fast,V_fast,U_diff,V_diff,PixelX_std,PixelY_std,PixelX_fast,PixelY_fast,URegion_std,URegion_fast
336,-0.833315244,-0.392127406,0.389643172,0.9303890493113808,0.3717392347766675,0.9303890493113808,0.36431509018105573,0.0,0.007424144595611748,296,59,296,57,other,other
337,-0.80315092,-0.329476828,0.496380519,0.9118950508955413,0.39312764352945795,0.9118950508955413,0.38892208429204245,0.0,0.0042055592374155015,290,62,290,61,other,other
338,-0.764273744,-0.439054009,0.472352857,0.91189504452416,0.35531367356419274,0.91189504452416,0.3444503625494263,0.0,0.010863311014766452,290,56,290,54,other,other
339,-0.783155855,-0.497163222,0.373491147,0.9291757782184675,0.3343750161814775,0.9291757782184675,0.3176099976660901,0.0,0.01676501851538742,296,53,296,50,other,other
340,-0.777245873,-0.564696519,0.277500799,0.9454218467168544,0.30899322378083255,0.9454218467168544,0.28220188839261473,0.0,0.02679133538821782,301,49,301,44,other,other
341,-0.754625003,-0.632715249,0.173817485,0.9639692768843229,0.2819403666242029,0.9639692768843229,0.23992311452451562,0.0,0.04201725209968729,307,44,307,38,other,other
342,-0.716892067,-0.69466476,0.059216859,0.9868832305586442,0.2555527282923739,0.9868832305586442,0.1926062521142699,0.0,0.062946476178104,314,40,314,30,other,other
343,-0.663686368,-0.745518083,-0.061017973,0.01459136199308064,0.2322021241949427,1.0,0.2322021241949427,0.9854086380069194,0.0,4,36,319,36,other,other
344,-0.597271769,-0.781573952,-0.180023862,0.04659263239618532,0.2144171570144999,1.0,0.2144171570144999,0.9534073676038147,0.0,14,34,319,34,other,other
345,-0.522142612,-0.801623497,-0.29114749,0.08095583878683141,0.2039699122448877,1.0,0.2039699122448877,0.9190441612131686,0.0,25,32,319,32,other,other
346,-0.443673559,-0.8070508,-0.389644426,0.11469542868952273,0.2010623370016107,1.0,0.2010623370016107,0.8853045713104772,0.0,36,31,319,31,other,other
347,-0.360233899,-0.804433676,-0.472353679,0.1463043168705159,0.20246890150536995,0.1463043168705159,0.20246890150536995,0.0,0.0,46,32,46,32,other,other
348,-0.34135336,-0.862543722,-0.373491915,0.13215059319629863,0.1688699836696188,0.13215059319629863,0.1688699836696188,0.0,0.0,42,26,42,26,other,other
349,-0.414825121,-0.865658275,-0.280278201,0.09456966618728478,0.16690023971160128,1.0,0.16690023971160128,0.9054303338127152,0.0,30,26,319,26,other,other
350,-0.488165975,-0.855169123,-0.174297882,0.05458033392491828,0.17345320111704693,1.0,0.17345320111704693,0.9454196660750818,0.0,17,27,319,27,other,other
351,-0.556756391,-0.828563054,-0.059207988,0.016861881148488286,0.18915882967089473,1.0,0.18915882967089473,0.9831381188515117,0.0,5,30,319,30,other,other
352,-0.615964324,-0.785545905,0.059207958,0.9847485047254914,0.21238224423185295,0.9847485047254914,0.21238224423185295,0.0,0.0,314,33,314,33,other,other
353,-0.66246367,-0.728534258,0.174297796,0.9590534664781103,0.2402019108761053,0.9590534664781102,0.2402019108761053,1.1102230246251565e-16,0.0,305,38,305,38,other,other
354,-0.695102876,-0.662024331,0.280278034,0.9389994935792434,0.2696975381298725,0.9389994935792434,0.2188340845835578,0.0,0.05086345354631472,299,42,299,34,other,other
355,-0.714844678,-0.591186166,0.373491637,0.9233718287060609,0.2986598477490524,0.9233718287060609,0.2666804654635314,0.0,0.031979382285520996,294,47,294,42,other,other
356,-0.653744786,-0.591185235,0.472353441,0.9004182610010321,0.2986602153070959,0.9004182610010321,0.26668103050326153,0.0,0.03197918480383438,287,47,287,42,other,other
357,-0.630449846,-0.671349629,0.389644282,0.9118950186441366,0.265714913988642,0.9118950186441366,0.21166446907255956,0.0,0.054050444916082435,290,42,290,33,other,other
358,-0.601039981,-0.744301073,0.291147477,0.9282060161070684,0.23278276949604643,0.9282060161070684,0.23278276949604643,0.0,0.0,296,37,296,37,other,other
359,-0.558755761,-0.809557525,0.180023925,0.9503936848148211,0.19970709497721406,0.9503936848148211,0.19970709497721406,0.0,0.0,303,31,303,31,other,other
360,-0.503941418,-0.861579855,0.061018031,0.9808226202039159,0.1694753643469139,0.9808226202039159,0.1694753643469139,0.0,0.0,312,26,312,26,other,other
361,-0.439135607,-0.896467109,-0.059216907,0.02133316444034157,0.1461249916086154,1.0,0.1461249916086154,0.9786668355596584,0.0,6,23,319,23,other,other
362,-0.36855787,-0.913210007,-0.173817661,0.07013694057615154,0.1335956124084832,1.0,0.1335956124084832,0.9298630594238485,0.0,22,21,319,21,other,other
363,-0.296877756,-0.913704942,-0.277501129,0.1196329557384607,0.13320846660126812,1.0,0.13320846660126812,0.8803670442615393,0.0,38,21,319,21,other,other
364,-0.23082303,-0.898456842,-0.373491676,0.1618982233015353,0.14468910239606497,0.1618982233015353,0.14468910239606497,0.0,0.0,51,23,51,23,other,other
365,-0.173215567,-0.944161386,-0.280277798,0.16189822126397937,0.10687455467022393,0.16189822126397937,0.10687455467022393,0.0,0.0,51,16,51,16,other,other
366,-0.238598208,-0.955436216,-0.173817525,0.10020316349290959,0.09538548951573365,1.0,0.09538548951573365,0.8997968365070904,0.0,31,15,319,15,other,other
367,-0.308463276,-0.949355001,-0.059795396,0.030474114598609523,0.101738088117115,1.0,0.101738088117115,0.9695258854013905,0.0,9,16,319,16,other,other
368,-0.37653365,-0.924305426,0.062304822,0.9739011982212249,0.1246452717985578,0.9739011982212249,0.1246452717985578,0.0,0.0,310,19,310,19,other,other
369,-0.438188248,-0.879510315,0.185614291,0.9362298161442373,0.15787028149825755,0.9362298161442373,0.15787028149825755,0.0,0.0,298,25,298,25,other,other
370,-0.48968276,-0.817690154,0.302644358,0.911895018097302,0.19525425962811072,0.911895018097302,0.19525425962811072,0.0,0.0,290,31,290,31,other,other
371,-0.529200314,-0.744299695,0.407388011,0.895584083847298,0.23278342635770985,0.895584083847298,0.23278342635770985,0.0,0.0,285,37,285,37,other,other
372,-0.561544287,-0.662022107,0.496381652,0.8847907323905215,0.2696984828805836,0.8847907323905215,0.21883576645685515,0.0,0.05086271642372847,282,42,282,34,other,other
373,-0.45215795,-0.728530774,0.514583423,0.8647371227969675,0.24020352961231697,0.8647371227969675,0.24020352961231697,0.0,0.0,275,38,275,38,other,other
374,-0.410900307,-0.809554908,0.419263387,0.8733967252396966,0.1997085137052904,0.8733967252396966,0.1997085137052904,0.0,0.0,278,31,278,31,other,other
375,-0.361980757,-0.87950911,0.308923383,0.8875603710695662,0.15787108740985006,0.8875603710695662,0.15787108740985006,0.0,0.0,283,25,283,25,other,other
376,-0.303532244,-0.934171324,0.187595614,0.9118950049953223,0.11614068690543332,0.9118950049953223,0.11614068690543332,0.0,0.0,290,18,290,18,other,other
377,-0.2386717,-0.969099548,0.062304785,0.9593598636028214,0.07933635758013773,0.9593598636028214,0.07933635758013773,0.0,0.0,306,12,306,12,other,other
378,-0.171660656,-0.983374795,-0.059216814,0.05286836445176517,0.058123552968237936,1.0,0.058123552968237936,0.9471316355482349,0.0,16,9,319,9,other,other
379,-0.107718269,-0.978783502,-0.174297533,0.16189823721385432,0.06568600163906817,0.16189823721385432,0.06568600163906817,0.0,0.0,51,10,51,10,other,other
380,-0.036591265,-0.997574814,-0.059207847,0.1618982324285761,0.022173049763925846,0.1618982324285761,0.022173049763925846,0.0,0.0,51,3,51,3,other,other
381,-0.098727848,-0.993241977,0.061017926,0.9118950175292256,0.0370271124232686,0.9118950175292256,0.0370271124232686,0.0,0.0,290,5,290,5,other,other
382,-0.162464627,-0.969098875,0.185614159,0.8644307127189961,0.07933722604947525,0.8644307127189961,0.07933722604947525,0.0,0.0,275,12,275,12,other,other
383,-0.224119148,-0.92430352,0.30892331,0.8498897568836902,0.12464686147996083,0.8498897568836902,0.12464686147996083,0.0,0.0,271,19,271,19,other,other
384,-0.279947146,-0.861576425,0.423456798,0.8429685479396246,0.16947751542778294,0.8429685479396244,0.16947751542778294,2.220446049250313e-16,0.0,268,26,268,26,other,other
385,-0.32842607,-0.785541436,0.524462552,0.8390427674012169,0.21238454305335672,0.8390427674012169,0.21238454305335672,0.0,0.0,267,33,267,33,other,other
386,-0.196036164,-0.82855827,0.524462597,0.8069305018263949,0.18916154962827428,0.8069305018263948,0.18916154962827428,1.1102230246251565e-16,0.0,257,30,257,30,other,other
387,-0.143426617,-0.896463648,0.419263323,0.8024594600931962,0.1461274777252201,0.8024594600931962,0.1461274777252201,0.0,0.0,255,23,255,23,other,other
388,-0.084470115,-0.949353113,0.302644124,0.7933188717415391,0.10174000044280185,0.7933188717415391,0.10174000044280185,0.0,0.0,253,16,253,16,other,other
389,-0.023806654,-0.983374153,0.180023663,0.7709255194320641,0.058124679615912125,0.7709255194320641,0.058124679615912125,0.0,0.0,245,9,245,9,other,other
390,0.036591272,-0.997574814,0.059207847,0.6618982188125815,0.022173050932475347,0.6618982188125815,0.022173050932475347,0.0,0.0,211,3,211,3,other,other
391,0.107718277,-0.978783502,0.174297528,0.661898229886054,0.06568600162425575,0.661898229886054,0.06568600162425575,0.0,0.0,211,10,211,10,other,other
392,0.048756564,-0.95543504,0.291147181,0.7235923749791019,0.09538675732130585,0.7235923749791019,0.09538675732130585,0.0,0.0,230,15,230,15,other,other
393,-0.009363985,-0.913207209,0.40738791,0.7536576002512811,0.1335977981538598,0.7536576002512811,0.1335977981538598,0.0,0.0,240,21,240,21,u075,u075
394,-0.062425116,-0.85516487,0.514583473,0.7692135085053668,0.17345581304143579,0.7692135085053668,0.17345581304143579,0.0,0.0,245,27,245,27,u075,u075
395,0.065163073,-0.86565516,0.496381826,0.7292255535794626,0.16690222005013866,0.7292255535794626,0.16690222005013866,0.0,0.0,232,26,232,26,other,other
396,0.115427477,-0.9137034,0.38964419,0.7041630581206687,0.1332096747002619,0.7041630581206687,0.1332096747002619,0.0,0.0,224,21,224,21,other,other
397,0.173215567,-0.944161386,0.280277798,0.6618982212639795,0.10687455467022393,0.6618982212639793,0.10687455467022393,1.1102230246251565e-16,0.0,211,16,211,16,other,other
398,0.230823011,-0.898456844,0.373491683,0.661898230494232,0.14468910096286203,0.661898230494232,0.14468910096286203,0.0,0.0,211,23,211,23,other,other
399,0.181391756,-0.862542225,0.472353618,0.6916454678029106,0.16887092546643157,0.6916454678029106,0.16887092546643157,0.0,0.0,220,26,220,26,other,other
400,0.150080241,0.807048369,-0.571094433,0.2909001849140774,0.7989363523978629,0.2909001849140774,0.7989363523978629,0.0,0.0,92,127,92,127,other,other
401,0.120930998,0.733295712,-0.669068825,0.2784592411235874,0.7620188972154113,0.2784592411235874,0.7620188972154113,0.0,0.0,88,121,88,121,other,other
402,0.026891632,0.801619526,-0.597229416,0.2571614811586053,0.7960279733209346,0.2571614811586053,0.7960279733209346,0.0,0.0,82,126,82,126,u025,u025
403,-0.106096205,0.781569116,-0.614730276,0.22279943679466857,0.785580375224608,0.22279943679466857,0.785580375224608,0.0,0.0,71,124,71,124,other,other
404,-0.009428109,0.718389651,-0.695577041,0.2478428870130871,0.7551204810865718,0.24784288701308715,0.7551204810865718,5.551115123125783e-17,0.0,79,120,79,120,u025,u025
405,0.087449778,0.640949407,-0.762585336,0.26817177842560685,0.7214591714150254,0.26817177842560685,0.7657960100419682,0.0,0.04433683862694282,85,114,85,121,u025,u025
406,0.050977972,0.532480266,-0.844905919,0.25959109432085753,0.6787399450080105,0.25959109432085753,0.7002424848125711,0.0,0.021502539804560628,82,107,82,111,u025,u025
407,-0.047752128,0.616040106,-0.786266063,0.24034593493834544,0.7112640843356948,0.24034593493834544,0.7489373805877066,0.0,0.03767329625201188,76,113,76,119,u025,u025
408,-0.147509677,0.688518225,-0.710058835,0.21740038157535949,0.7417384871747771,0.21740038157535949,0.802201329757769,0.0,0.06046284258299195,69,117,69,127,other,other
409,-0.242236506,0.745513065,-0.620912026,0.1907992882391821,0.7677954794625269,0.1907992882391821,0.7677954794625269,0.0,0.0,60,122,60,122,other,other
410,-0.373568953,0.694660422,-0.614730132,0.1630920094071599,0.7444453523002486,0.1630920094071599,0.8073900384837368,0.0,0.06294468618348825,52,118,52,128,other,other
411,-0.285370264,0.64372375,-0.710058833,0.18918047476552363,0.7226114107440631,0.18918047476552363,0.7677576011085744,0.0,0.045146190364511285,60,114,60,122,other,other
412,-0.18759385,0.577343518,-0.794659052,0.21310403966270564,0.6959106441658002,0.21310403966270564,0.7250751312881016,0.0,0.029164487122301463,67,110,67,115,other,other
413,-0.085855107,0.498767918,-0.862472878,0.23420889837395842,0.6662139973426336,0.23420889837395842,0.683173234115474,0.0,0.01695923677284039,74,105,74,108,u025,u025
414,0.013523353,0.413422149,-0.91043904,0.2523638597585195,0.6356666162568428,0.2523638597585195,0.6445257031832022,0.0,0.008859086926359394,80,101,80,102,u025,u025
415,-0.022745379,0.291095547,-0.956423562,0.24621573807402536,0.5940197567158538,0.24621573807402536,0.5968529036684754,0.0,0.0028331469526216013,78,94,78,94,u025,u025
416,-0.121423145,0.373694888,-0.919569764,0.22910551109499458,0.6219092882900685,0.2291055110949946,0.6282416699862647,2.7755575615628914e-17,0.00633238169619621,73,98,73,99,other,other
417,-0.223715264,0.453973627,-0.862472856,0.2096072882546476,0.6499939722280835,0.2096072882546476,0.6621793952305175,0.0,0.01218542300243397,66,103,66,105,other,other
418,-0.323472944,0.526451439,-0.786265945,0.18788205194250154,0.6764778050675166,0.18788205194250154,0.6970991210931483,0.0,0.020621316025631664,59,107,59,110,other,other
419,-0.414637956,0.586726722,-0.695576825,0.1644459723958185,0.6995837160554411,0.1644459723958185,0.7306302475211833,0.0,0.03104653146574221,52,111,52,116,other,other
420,-0.492942974,0.632712063,-0.597229161,0.1401786217899072,0.7180583235853081,0.1401786217899072,0.7600747013025257,0.0,0.04201637771721767,44,114,44,120,other,other
421,-0.595794789,0.564694641,-0.571094154,0.12163152078978054,0.6910060516974296,1.0,0.7177970478845377,0.8783684792102194,0.026790996187108118,38,109,319,114,other,other
422,-0.528861431,0.52216169,-0.669068574,0.14354331694000347,0.6748742522150429,0.14354331694000347,0.694887621782937,0.0,0.020013369567894013,45,107,45,110,other,other
423,-0.447494234,0.46713261,-0.762585101,0.16554186022224363,0.654712935724678,0.16554186022224363,0.668169044300498,0.0,0.013456108575819914,52,104,52,106,other,other
424,-0.354230608,0.400817826,-0.844905762,0.1868164145891813,0.6312739705032725,0.1868164145891813,0.6392601579482162,0.0,0.007986187444943726,59,100,59,101,other,other
425,-0.253947761,0.326514129,-0.910438937,0.2067074320654504,0.6058740738832435,0.2067074320654504,0.6099592886557373,0.0,0.004085214772493795,65,96,65,96,other,other
426,-0.152703091,0.248869034,-0.956423531,0.22480191278222378,0.580058875206859,0.22480191278222378,0.5817908473126916,0.0,0.0017319721058326465,71,92,71,92,other,other
427,-0.05607114,0.172565925,-0.983400747,0.24093518355950092,0.5552057832954708,0.24093518355950092,0.5557660437783413,0.0,0.0005602604828705005,76,88,76,88,u025,u025
428,-0.079979697,0.058108062,-0.995101352,0.23723561153035078,0.5185067954304957,0.23723561153035078,0.5185276768394224,0.0,2.088140892664292e-05,75,82,75,82,u025,u025
429,-0.174828621,0.127019037,-0.976371404,0.2218006327142187,0.5405409311471931,0.2218006327142187,0.5407615725389641,0.0,0.0002206413917709149,70,85,70,85,other,other
430,-0.275291972,0.200009092,-0.940324781,0.20467205676491784,0.564097170587137,0.2046720567649179,0.5649778102525532,5.551115123125783e-17,0.000880639665416183,65,89,65,89,other,other
431,-0.37639196,0.273461649,-0.885182365,0.18601144984966012,0.5881686635794452,0.18601144984966012,0.5904949508215118,0.0,0.002326287242066627,59,93,59,93,other,other
432,-0.472190757,0.343062756,-0.811999898,0.1661703418485181,0.611464355380484,0.1661703418485181,0.6162555257235129,0.0,0.004791170343028894,53,97,53,97,other,other
433,-0.55730694,0.404902586,-0.724888178,0.14568409997109838,0.6326945712314974,0.14568409997109838,0.6409559913371082,0.0,0.008261420105610817,46,100,46,101,other,other
434,-0.628320902,0.456496616,-0.629939429,0.12520472427220053,0.6508959474687634,0.12520472427220058,0.6633171616049256,5.551115123125783e-17,0.01242121413616215,39,103,39,105,other,other
435,-0.684293408,0.497162573,-0.533452817,0.10538560103224572,0.6656247456551235,1.0,0.6823896859760357,0.8946143989677543,0.016764940320912136,33,105,319,108,other,other
436,-0.721171719,0.392126932,-0.57109353,0.10659885500876694,0.6282606012637872,1.0,0.6356847160674489,0.893401144991233,0.007424114803661674,34,99,319,101,other,other
437,-0.660036499,0.341613692,-0.669067938,0.12608146207122603,0.6109734412957769,0.12608146207122603,0.6156994408405588,0.0,0.0047259995447819225,40,97,40,97,other,other
438,-0.754076058,0.273291023,-0.597228027,0.10660892796805976,0.5881122007911135,1.0,0.5904339274763876,0.8933910720319402,0.0023217266852740837,34,93,319,93,other,other
439,-0.776102732,0.140617542,-0.614728603,0.10661591639173754,0.544908790612746,1.0,0.5452091523411007,0.8933840836082625,0.0003003617283546811,34,86,319,86,other,other
440,-0.686143529,0.213029758,-0.695575575,0.12608642445735863,0.5683331286238555,0.12608642445735863,0.5694025644906455,0.0,0.0010694358667899806,40,90,40,90,other,other
441,-0.582556426,0.281234753,-0.762584438,0.14617480056920099,0.5907439580046646,0.14617480056920099,0.5932848727621858,0.0,0.002540914757521162,46,93,46,94,other,other
442,-0.490666665,0.21302932,-0.844905162,0.16626314255326063,0.5683329859502693,0.16626314255326063,0.5694024150345027,0.0,0.0010694290842334642,53,90,53,90,other,other
443,-0.600646395,0.144953921,-0.786264757,0.14617479942266587,0.5463033937196747,0.14617479942266587,0.5466327825967532,0.0,0.00032938887707845144,46,86,46,86,other,other
444,-0.700404079,0.072477014,-0.710057186,0.1260892292804723,0.5230903955833959,0.1260892292804723,0.5231309826556318,0.0,4.0587072235975796e-05,40,83,40,83,other,other
445,-0.783881734,-5.58e-09,-0.620910161,0.10661841593050968,0.49999999822383084,1.0,0.49999999822383084,0.8933815840694903,0.0,34,79,319,79,other,other
446,-0.776102751,-0.140617545,-0.61472858,0.10661591159705248,0.45509120846926326,1.0,0.45479084672239084,0.8933840884029475,0.000300361746872424,34,72,319,72,other,other
447,-0.700404079,-0.072477024,-0.710057186,0.1260892292804723,0.47690960124187654,0.1260892292804723,0.47686901415287597,0.0,4.058708900056551e-05,40,75,40,75,other,other
448,-0.607057823,-8.25e-09,-0.794657662,0.14617481361855955,0.49999999737394346,0.14617481361855955,0.49999999737394346,0.0,0.0,46,79,46,79,other,other
449,-0.500888608,0.072476851,-0.862471859,0.1662603366911876,0.523090343558678,0.1662603366911876,0.52313093035619,0.0,4.0586797511954487e-05,53,83,53,83,other,other
450,-0.389009857,0.140616971,-0.910438465,0.18573353405282675,0.5449086070146514,0.18573353405282678,0.5452089650394506,2.7755575615628914e-17,0.0003003580247992188,59,86,59,86,other,other
451,-0.283877888,0.068322357,-0.956423233,0.20407911033963844,0.5217646368110905,0.20407911033963846,0.5217986185588886,2.7755575615628914e-17,3.398174779811747e-05,65,82,65,82,other,other
452,-0.392928376,-7.2e-09,-0.919569079,0.1857310148128997,0.49999999770816883,0.1857310148128997,0.49999999770816883,0.0,0.0,59,79,59,79,other,other
453,-0.500888574,-0.072476875,-0.862471877,0.16626034282541668,0.476909648787147,0.1662603428254166,0.4768690619492162,8.326672684688674e-17,4.058683793078943e-05,53,75,53,75,other,other
454,-0.600646334,-0.144953925,-0.786264803,0.14617481171170077,0.4536966049985576,0.14617481171170077,0.453367216093969,0.0,0.00032938890458855674,46,72,46,72,other,other
455,-0.686143488,-0.213029769,-0.695575611,0.12608643333021238,0.4316668677405735,0.12608643333021238,0.4305974317009518,0.0,0.001069436039621674,40,68,40,68,other,other
456,-0.754076058,-0.273291023,-0.597228027,0.10660892796805976,0.41188779920888646,1.0,0.40956607252361243,0.8933910720319402,0.002321726685274028,34,65,319,65,other,other
457,-0.721171719,-0.392126932,-0.57109353,0.10659885500876694,0.37173939873621276,1.0,0.3643152839325511,0.893401144991233,0.007424114803661674,34,59,319,57,other,other
458,-0.660036541,-0.341613676,-0.669067904,0.12608145296444084,0.38902656406619057,0.12608145296444093,0.3843005652298215,8.326672684688674e-17,0.004725998836369094,40,61,40,61,other,other
459,-0.582556391,-0.281234736,-0.76258447,0.14617480840370903,0.4092560475625728,0.14617480840370903,0.40671513328319914,0.0,0.0025409142793736406,46,65,46,64,other,other
460,-0.490666695,-0.213029352,-0.844905137,0.16626313628224698,0.43166700365326593,0.16626313628224698,0.4305975740747962,0.0,0.0010694295784697272,53,68,53,68,other,other
461,-0.389009855,-0.140617,-0.910438461,0.1857335340958272,0.45509138364626694,0.18573353409582724,0.45479102543307987,2.7755575615628914e-17,0.00030035821318707967,59,72,59,72,other,other
462,-0.283877929,-0.068322372,-0.95642322,0.20407910347926833,0.47823535840809894,0.20407910347926833,0.47820137663787965,0.0,3.3981770219293495e-05,65,76,65,76,other,other
463,-0.181447719,7.96e-10,-0.983400592,0.22096084247499978,0.5000000002533747,0.22096084247499978,0.5000000002533747,0.0,0.0,70,79,70,79,other,other
464,-0.079979697,-0.058108062,-0.995101352,0.23723561153035078,0.48149320456950423,0.23723561153035078,0.4814723231605776,0.0,2.088140892664292e-05,75,76,75,76,u025,u025
465,-0.174828602,-0.127019037,-0.976371407,0.2218006357999706,0.45945906883680265,0.2218006357999706,0.4592384274447693,0.0,0.00022064139203337163,70,73,70,73,other,other
466,-0.275291972,-0.200009092,-0.940324781,0.20467205676491784,0.4359028294128629,0.2046720567649179,0.4350221897474467,5.551115123125783e-17,0.000880639665416183,65,69,65,69,other,other
467,-0.376391953,-0.273461672,-0.885182361,0.18601145065654984,0.4118313288196383,0.18601145065654984,0.40950504096322377,0.0,0.002326287856414533,59,65,59,65,other,other
468,-0.472190745,-0.343062824,-0.811999876,0.16617034173231462,0.3885356215525035,0.16617034173231462,0.38374444813253894,0.0,0.004791173419964545,53,61,53,61,other,other
469,-0.55730705,-0.404902582,-0.724888095,0.14568407598628602,0.36730543009311717,0.14568407598628602,0.35904401024725685,0.0,0.008261419845860318,46,58,46,57,other,other
470,-0.628320902,-0.456496616,-0.629939429,0.12520472427220053,0.3491040525312365,0.12520472427220058,0.3366828383950745,5.551115123125783e-17,0.012421214136161984,39,55,39,53,other,other
471,-0.68429342,-0.497162506,-0.533452864,0.10538560647821797,0.3343752789198223,1.0,0.31761034666740984,0.8946143935217821,0.01676493225241249,33,53,319,50,other,other
472,-0.595794789,-0.564694641,-0.571094154,0.12163152078978054,0.30899394830257043,1.0,0.2822029521154623,0.8783684792102194,0.026790996187108118,38,49,319,44,other,other
473,-0.528861431,-0.52216169,-0.669068574,0.14354331694000347,0.325125747784957,0.14354331694000347,0.305112378217063,0.0,0.020013369567894013,45,51,45,48,other,other
474,-0.492942963,-0.632712048,-0.597229185,0.1401786266733406,0.28194168242967693,0.1401786266733406,0.23992530872787485,0.0,0.042016373701802084,44,44,44,38,other,other
475,-0.373568973,-0.694660382,-0.614730165,0.16309200941736313,0.25555466539101596,0.16309200941736313,0.19260999570578768,0.0,0.06294466968522827,52,40,52,30,other,other
476,-0.414637947,-0.586726747,-0.695576809,0.16444597230504251,0.3004162740731052,0.16444597230504251,0.269369737425172,0.0,0.03104653664793322,52,47,52,42,other,other
477,-0.447494234,-0.46713261,-0.762585101,0.16554186022224363,0.34528706427532185,0.16554186022224363,0.331830955699502,0.0,0.013456108575819858,52,54,52,52,other,other
478,-0.354230631,-0.400817851,-0.84490574,0.18681640942665909,0.36872602075221284,0.18681640942665909,0.36073983163352424,0.0,0.007986189118688591,59,58,59,57,other,other
479,-0.323472903,-0.526451473,-0.786265939,0.1878820586130089,0.3235221821872675,0.1878820586130089,0.30290086127492816,0.0,0.02062132091233937,59,51,59,48,other,other
480,-0.28537025,-0.643723795,-0.710058798,0.18918047475271355,0.2773885705703556,0.18918047475271355,0.23224236698406128,0.0,0.045146203586294315,60,44,60,36,other,other
481,-0.242236492,-0.745513156,-0.620911923,0.1907992824142909,0.2322044772534798,0.1907992824142909,0.2322044772534798,0.0,0.0,60,36,60,36,other,other
482,-0.106096205,-0.781569116,-0.614730276,0.22279943679466857,0.21441962477539203,0.22279943679466857,0.21441962477539203,0.0,0.0,71,34,71,34,other,other
483,-0.147509641,-0.688518268,-0.710058801,0.21740038779300164,0.25826149399837534,0.21740038779300166,0.19779863444584048,2.7755575615628914e-17,0.06046285955253486,69,41,69,31,other,other
484,-0.187593828,-0.577343546,-0.794659038,0.21310404320931722,0.3040893451240757,0.21310404320931725,0.27492485264689953,2.7755575615628914e-17,0.029164492477176174,67,48,67,43,other,other
485,-0.223715256,-0.453973687,-0.862472826,0.20960728829240113,0.3500060062682653,0.20960728829240113,0.3378205776836573,0.0,0.012185428584607971,66,55,66,53,other,other
486,-0.253947767,-0.326514061,-0.91043896,0.20670743213281953,0.39412594904561393,0.20670743213281953,0.3900407370093081,0.0,0.004085212036305852,65,62,65,62,other,other
487,-0.152703072,-0.248869034,-0.956423534,0.2248019159430751,0.41994112479051654,0.2248019159430751,0.4182091526845106,0.0,0.0017319721060059523,71,66,71,66,other,other
488,-0.121423119,-0.373694857,-0.91956978,0.22910551587723108,0.37809072234462193,0.22910551587723108,0.3717583423745931,0.0,0.006332379970028834,73,60,73,59,other,other
489,-0.085855088,-0.498767919,-0.862472879,0.2342089018638775,0.33378600224065696,0.2342089018638775,0.31682676532982373,0.0,0.01695923691083323,74,53,74,50,u025,u025
490,-0.047752107,-0.616040131,-0.786266045,0.24034593895304773,0.28873590562307877,0.24034593895304773,0.2510626032296758,0.0,0.037673302393402996,76,45,76,39,u025,u025
491,-0.009428102,-0.718389689,-0.695577002,0.2478428884935312,0.24487950156008556,0.2478428884935312,0.24487950156008556,0.0,0.0,79,38,79,38,u025,u025
492,0.026891631,-0.801619553,-0.59722938,0.2571614813237555,0.2039720123529931,0.25716148132375555,0.2039720123529931,5.551115123125783e-17,0.0,82,32,82,32,u025,u025
493,0.150080241,-0.807048395,-0.571094397,0.2909001873802754,0.2010636337708512,0.2909001873802754,0.2010636337708512,0.0,0.0,92,31,92,31,other,other
494,0.120930992,-0.733295674,-0.669068867,0.27845923799283134,0.2379811204066574,0.27845923799283134,0.2379811204066574,0.0,0.0,88,37,88,37,other,other
495,0.087449792,-0.640949368,-0.762585366,0.26817178060086533,0.27854084451999467,0.26817178060086533,0.23420401700395155,0.0,0.04433682751604312,85,44,85,37,u025,u025
496,0.050977981,-0.532480266,-0.844905919,0.2595910960100384,0.32126005508386113,0.25959109601003844,0.299757515315658,5.551115123125783e-17,0.021502539768203155,82,51,82,47,u025,u025
497,0.01352336,-0.413422178,-0.910439027,0.25236386101567615,0.36433337364109675,0.25236386101567615,0.3554742846321659,0.0,0.008859089008930843,80,57,80,56,u025,u025
498,-0.02274537,-0.291095547,-0.956423562,0.24621573957083584,0.4059802432643196,0.24621573957083587,0.4031470963098624,2.7755575615628914e-17,0.0028331469544571886,78,64,78,64,u025,u025
499,-0.056071144,-0.172565956,-0.983400741,0.2409351828590457,0.4447942066684221,0.2409351828590457,0.4442339458775133,0.0,0.0005602607909088175,76,70,76,70,u025,u025
500,0.030549126,-0.094021175,-0.995101387,0.2548844448508024,0.4700278605323949,0.25488444485080247,0.46993896606411173,5.551115123125783e-17,8.889446828319603e-05,81,74,81,74,u025,u025
501,0.066777472,-0.205522395,-0.976371504,0.2608682398959762,0.43411065966014,0.2608682398959762,0.4331531713182919,0.0,0.0009574883418481117,83,69,83,68,u025,u025
502,0.105150303,-0.323623798,-0.940324971,0.26772361136265904,0.3950987831006392,0.26772361136265904,0.3911285179640384,0.0,0.003970265136600759,85,62,85,62,u025,u025
503,0.143766318,-0.442473632,-0.885182654,0.27562528349758386,0.35410102549155864,0.2756252834975839,0.342945322656348,5.551115123125783e-17,0.011155702835210668,87,56,87,54,other,other
