FaceID,X,Y,Z,U,V,PixelX,PixelY,URegion
337,-0.80315092,-0.329476828,0.496380519,0.9118950508955413,0.39312764352945795,290,62,other
338,-0.764273744,-0.439054009,0.472352857,0.91189504452416,0.35531367356419274,290,56,other
339,-0.783155855,-0.497163222,0.373491147,0.9291757782184675,0.3343750161814775,296,53,other
340,-0.777245873,-0.564696519,0.277500799,0.9454218467168544,0.30899322378083255,301,49,other
341,-0.754625003,-0.632715249,0.173817485,0.9639692768843229,0.2819403666242029,307,44,other
342,-0.716892067,-0.69466476,0.059216859,0.9868832305586442,0.2555527282923739,314,40,other
343,-0.663686368,-0.745518083,-0.061017973,0.01459136199308064,0.2322021241949427,4,36,other
344,-0.597271769,-0.781573952,-0.180023862,0.04659263239618532,0.2144171570144999,14,34,other
345,-0.522142612,-0.801623497,-0.29114749,0.08095583878683141,0.2039699122448877,25,32,other
346,-0.443673559,-0.8070508,-0.389644426,0.11469542868952273,0.2010623370016107,36,31,other
347,-0.360233899,-0.804433676,-0.472353679,0.1463043168705159,0.20246890150536995,46,32,other
348,-0.34135336,-0.862543722,-0.373491915,0.13215059319629863,0.1688699836696188,42,26,other
349,-0.414825121,-0.865658275,-0.280278201,0.09456966618728478,0.16690023971160128,30,26,other
350,-0.488165975,-0.855169123,-0.174297882,0.05458033392491828,0.17345320111704693,17,27,other
351,-0.556756391,-0.828563054,-0.059207988,0.016861881148488286,0.18915882967089473,5,30,other
352,-0.615964324,-0.785545905,0.059207958,0.9847485047254914,0.21238224423185295,314,33,other
353,-0.66246367,-0.728534258,0.174297796,0.9590534664781103,0.2402019108761053,305,38,other
354,-0.695102876,-0.662024331,0.280278034,0.9389994935792434,0.2696975381298725,299,42,other
355,-0.714844678,-0.591186166,0.373491637,0.9233718287060609,0.2986598477490524,294,47,other
356,-0.653744786,-0.591185235,0.472353441,0.9004182610010321,0.2986602153070959,287,47,other
357,-0.630449846,-0.671349629,0.389644282,0.9118950186441366,0.265714913988642,290,42,other
358,-0.601039981,-0.744301073,0.291147477,0.9282060161070684,0.23278276949604643,296,37,other
359,-0.558755761,-0.809557525,0.180023925,0.9503936848148211,0.19970709497721406,303,31,other
360,-0.503941418,-0.861579855,0.061018031,0.9808226202039159,0.1694753643469139,312,26,other
361,-0.439135607,-0.896467109,-0.059216907,0.02133316444034157,0.1461249916086154,6,23,other
362,-0.36855787,-0.913210007,-0.173817661,0.07013694057615154,0.1335956124084832,22,21,other
363,-0.296877756,-0.913704942,-0.277501129,0.1196329557384607,0.13320846660126812,38,21,other
364,-0.23082303,-0.898456842,-0.373491676,0.1618982233015353,0.14468910239606497,51,23,other
365,-0.173215567,-0.944161386,-0.280277798,0.16189822126397937,0.10687455467022393,51,16,other
366,-0.238598208,-0.955436216,-0.173817525,0.10020316349290959,0.09538548951573365,31,15,other
367,-0.308463276,-0.949355001,-0.059795396,0.030474114598609523,0.101738088117115,9,16,other
368,-0.37653365,-0.924305426,0.062304822,0.9739011982212249,0.1246452717985578,310,19,other
369,-0.438188248,-0.879510315,0.185614291,0.9362298161442373,0.15787028149825755,298,25,other
370,-0.48968276,-0.817690154,0.302644358,0.911895018097302,0.19525425962811072,290,31,other
371,-0.529200314,-0.744299695,0.407388011,0.895584083847298,0.23278342635770985,285,37,other
372,-0.561544287,-0.662022107,0.496381652,0.8847907323905215,0.2696984828805836,282,42,other
373,-0.45215795,-0.728530774,0.514583423,0.8647371227969675,0.24020352961231697,275,38,other
374,-0.410900307,-0.809554908,0.419263387,0.8733967252396966,0.1997085137052904,278,31,other
375,-0.361980757,-0.87950911,0.308923383,0.8875603710695662,0.15787108740985006,283,25,other
376,-0.303532244,-0.934171324,0.187595614,0.9118950049953223,0.11614068690543332,290,18,other
377,-0.2386717,-0.969099548,0.062304785,0.9593598636028214,0.07933635758013773,306,12,other
378,-0.171660656,-0.983374795,-0.059216814,0.05286836445176517,0.058123552968237936,16,9,other
379,-0.107718269,-0.978783502,-0.174297533,0.16189823721385432,0.06568600163906817,51,10,other
380,-0.036591265,-0.997574814,-0.059207847,0.1618982324285761,0.022173049763925846,51,3,other
381,-0.098727848,-0.993241977,0.061017926,0.9118950175292256,0.0370271124232686,290,5,other
382,-0.162464627,-0.969098875,0.185614159,0.8644307127189961,0.07933722604947525,275,12,other
383,-0.224119148,-0.92430352,0.30892331,0.8498897568836902,0.12464686147996083,271,19,other
384,-0.279947146,-0.861576425,0.423456798,0.8429685479396246,0.16947751542778294,268,26,other
385,-0.32842607,-0.785541436,0.524462552,0.8390427674012169,0.21238454305335672,267,33,other
386,-0.196036164,-0.82855827,0.524462597,0.8069305018263949,0.18916154962827428,257,30,other
387,-0.143426617,-0.896463648,0.419263323,0.8024594600931962,0.1461274777252201,255,23,other
388,-0.084470115,-0.949353113,0.302644124,0.7933188717415391,0.10174000044280185,253,16,other
389,-0.023806654,-0.983374153,0.180023663,0.7709255194320641,0.058124679615912125,245,9,other
390,0.036591272,-0.997574814,0.059207847,0.6618982188125815,0.022173050932475347,211,3,other
391,0.107718277,-0.978783502,0.174297528,0.661898229886054,0.06568600162425575,211,10,other
392,0.048756564,-0.95543504,0.291147181,0.7235923749791019,0.09538675732130585,230,15,other
393,-0.009363985,-0.913207209,0.40738791,0.7536576002512811,0.1335977981538598,240,21,u075
394,-0.062425116,-0.85516487,0.514583473,0.7692135085053668,0.17345581304143579,245,27,u075
395,0.065163073,-0.86565516,0.496381826,0.7292255535794626,0.16690222005013866,232,26,other
396,0.115427477,-0.9137034,0.38964419,0.7041630581206687,0.1332096747002619,224,21,other
397,0.173215567,-0.944161386,0.280277798,0.6618982212639795,0.10687455467022393,211,16,other
398,0.230823011,-0.898456844,0.373491683,0.661898230494232,0.14468910096286203,211,23,other
399,0.181391756,-0.862542225,0.472353618,0.6916454678029106,0.16887092546643157,220,26,other
400,0.150080241,0.807048369,-0.571094433,0.2909001849140774,0.7989363523978629,92,127,other
401,0.120930998,0.733295712,-0.669068825,0.2784592411235874,0.7620188972154113,88,121,other
402,0.026891632,0.801619526,-0.597229416,0.2571614811586053,0.7960279733209346,82,126,u025
403,-0.106096205,0.781569116,-0.614730276,0.22279943679466857,0.785580375224608,71,124,other
404,-0.009428109,0.718389651,-0.695577041,0.2478428870130871,0.7551204810865718,79,120,u025
405,0.087449778,0.640949407,-0.762585336,0.26817177842560685,0.7214591714150254,85,114,u025
406,0.050977972,0.532480266,-0.844905919,0.25959109432085753,0.6787399450080105,82,107,u025
407,-0.047752128,0.616040106,-0.786266063,0.24034593493834544,0.7112640843356948,76,113,u025
408,-0.147509677,0.688518225,-0.710058835,0.21740038157535949,0.7417384871747771,69,117,other
409,-0.242236506,0.745513065,-0.620912026,0.1907992882391821,0.7677954794625269,60,122,other
410,-0.373568953,0.694660422,-0.614730132,0.1630920094071599,0.7444453523002486,52,118,other
411,-0.285370264,0.64372375,-0.710058833,0.18918047476552363,0.7226114107440631,60,114,other
412,-0.18759385,0.577343518,-0.794659052,0.21310403966270564,0.6959106441658002,67,110,other
413,-0.085855107,0.498767918,-0.862472878,0.23420889837395842,0.6662139973426336,74,105,u025
414,0.013523353,0.413422149,-0.91043904,0.2523638597585195,0.6356666162568428,80,101,u025
415,-0.022745379,0.291095547,-0.956423562,0.24621573807402536,0.5940197567158538,78,94,u025
416,-0.121423145,0.373694888,-0.919569764,0.22910551109499458,0.6219092882900685,73,98,other
417,-0.223715264,0.453973627,-0.862472856,0.2096072882546476,0.6499939722280835,66,103,other
418,-0.323472944,0.526451439,-0.786265945,0.18788205194250154,0.6764778050675166,59,107,other
419,-0.414637956,0.586726722,-0.695576825,0.1644459723958185,0.6995837160554411,52,111,other
420,-0.492942974,0.632712063,-0.597229161,0.1401786217899072,0.7180583235853081,44,114,other
421,-0.595794789,0.564694641,-0.571094154,0.12163152078978054,0.6910060516974296,38,109,other
422,-0.528861431,0.52216169,-0.669068574,0.14354331694000347,0.6748742522150429,45,107,other
423,-0.447494234,0.46713261,-0.762585101,0.16554186022224363,0.654712935724678,52,104,other
424,-0.354230608,0.400817826,-0.844905762,0.1868164145891813,0.6312739705032725,59,100,other
425,-0.253947761,0.326514129,-0.910438937,0.2067074320654504,0.6058740738832435,65,96,other
426,-0.152703091,0.248869034,-0.956423531,0.22480191278222378,0.580058875206859,71,92,other
427,-0.05607114,0.172565925,-0.983400747,0.24093518355950092,0.5552057832954708,76,88,u025
428,-0.079979697,0.058108062,-0.995101352,0.23723561153035078,0.5185067954304957,75,82,u025
429,-0.174828621,0.127019037,-0.976371404,0.2218006327142187,0.5405409311471931,70,85,other
430,-0.275291972,0.200009092,-0.940324781,0.20467205676491784,0.564097170587137,65,89,other
431,-0.37639196,0.273461649,-0.885182365,0.18601144984966012,0.5881686635794452,59,93,other
432,-0.472190757,0.343062756,-0.811999898,0.1661703418485181,0.611464355380484,53,97,other
433,-0.55730694,0.404902586,-0.724888178,0.14568409997109838,0.6326945712314974,46,100,other
434,-0.628320902,0.456496616,-0.629939429,0.12520472427220053,0.6508959474687634,39,103,other
435,-0.684293408,0.497162573,-0.533452817,0.10538560103224572,0.6656247456551235,33,105,other
436,-0.721171719,0.392126932,-0.57109353,0.10659885500876694,0.6282606012637872,34,99,other
437,-0.660036499,0.341613692,-0.669067938,0.12608146207122603,0.6109734412957769,40,97,other
438,-0.754076058,0.273291023,-0.597228027,0.10660892796805976,0.5881122007911135,34,93,other
439,-0.776102732,0.140617542,-0.614728603,0.10661591639173754,0.544908790612746,34,86,other
440,-0.686143529,0.213029758,-0.695575575,0.12608642445735863,0.5683331286238555,40,90,other
441,-0.582556426,0.281234753,-0.762584438,0.14617480056920099,0.5907439580046646,46,93,other
442,-0.490666665,0.21302932,-0.844905162,0.16626314255326063,0.5683329859502693,53,90,other
443,-0.600646395,0.144953921,-0.786264757,0.14617479942266587,0.5463033937196747,46,86,other
444,-0.700404079,0.072477014,-0.710057186,0.1260892292804723,0.5230903955833959,40,83,other
445,-0.783881734,-5.58e-09,-0.620910161,0.10661841593050968,0.49999999822383084,34,79,other
446,-0.776102751,-0.140617545,-0.61472858,0.10661591159705248,0.45509120846926326,34,72,other
447,-0.700404079,-0.072477024,-0.710057186,0.1260892292804723,0.47690960124187654,40,75,other
448,-0.607057823,-8.25e-09,-0.794657662,0.14617481361855955,0.49999999737394346,46,79,other
449,-0.500888608,0.072476851,-0.862471859,0.1662603366911876,0.523090343558678,53,83,other
450,-0.389009857,0.140616971,-0.910438465,0.18573353405282675,0.5449086070146514,59,86,other
451,-0.283877888,0.068322357,-0.956423233,0.20407911033963844,0.5217646368110905,65,82,other
452,-0.392928376,-7.2e-09,-0.919569079,0.1857310148128997,0.49999999770816883,59,79,other
453,-0.500888574,-0.072476875,-0.862471877,0.16626034282541668,0.476909648787147,53,75,other
454,-0.600646334,-0.144953925,-0.786264803,0.14617481171170077,0.4536966049985576,46,72,other
455,-0.686143488,-0.213029769,-0.695575611,0.12608643333021238,0.4316668677405735,40,68,other
456,-0.754076058,-0.273291023,-0.597228027,0.10660892796805976,0.41188779920888646,34,65,other
457,-0.721171719,-0.392126932,-0.57109353,0.10659885500876694,0.37173939873621276,34,59,other
458,-0.660036541,-0.341613676,-0.669067904,0.12608145296444084,0.38902656406619057,40,61,other
459,-0.582556391,-0.281234736,-0.76258447,0.14617480840370903,0.4092560475625728,46,65,other
460,-0.490666695,-0.213029352,-0.844905137,0.16626313628224698,0.43166700365326593,53,68,other
461,-0.389009855,-0.140617,-0.910438461,0.1857335340958272,0.45509138364626694,59,72,other
462,-0.283877929,-0.068322372,-0.95642322,0.20407910347926833,0.47823535840809894,65,76,other
463,-0.181447719,7.96e-10,-0.983400592,0.22096084247499978,0.5000000002533747,70,79,other
464,-0.079979697,-0.058108062,-0.995101352,0.23723561153035078,0.48149320456950423,75,76,u025
465,-0.174828602,-0.127019037,-0.976371407,0.2218006357999706,0.45945906883680265,70,73,other
466,-0.275291972,-0.200009092,-0.940324781,0.20467205676491784,0.4359028294128629,65,69,other
467,-0.376391953,-0.273461672,-0.885182361,0.18601145065654984,0.4118313288196383,59,65,other
468,-0.472190745,-0.343062824,-0.811999876,0.16617034173231462,0.3885356215525035,53,61,other
469,-0.55730705,-0.404902582,-0.724888095,0.14568407598628602,0.36730543009311717,46,58,other
470,-0.628320902,-0.456496616,-0.629939429,0.12520472427220053,0.3491040525312365,39,55,other
471,-0.68429342,-0.497162506,-0.533452864,0.10538560647821797,0.3343752789198223,33,53,other
472,-0.595794789,-0.564694641,-0.571094154,0.12163152078978054,0.30899394830257043,38,49,other
473,-0.528861431,-0.52216169,-0.669068574,0.14354331694000347,0.325125747784957,45,51,other
474,-0.492942963,-0.632712048,-0.597229185,0.1401786266733406,0.28194168242967693,44,44,other
475,-0.373568973,-0.694660382,-0.614730165,0.16309200941736313,0.25555466539101596,52,40,other
476,-0.414637947,-0.586726747,-0.695576809,0.16444597230504251,0.3004162740731052,52,47,other
477,-0.447494234,-0.46713261,-0.762585101,0.16554186022224363,0.34528706427532185,52,54,other
478,-0.354230631,-0.400817851,-0.84490574,0.18681640942665909,0.36872602075221284,59,58,other
479,-0.323472903,-0.526451473,-0.786265939,0.1878820586130089,0.3235221821872675,59,51,other
480,-0.28537025,-0.643723795,-0.710058798,0.18918047475271355,0.2773885705703556,60,44,other
481,-0.242236492,-0.745513156,-0.620911923,0.1907992824142909,0.2322044772534798,60,36,other
482,-0.106096205,-0.781569116,-0.614730276,0.22279943679466857,0.21441962477539203,71,34,other
483,-0.147509641,-0.688518268,-0.710058801,0.21740038779300164,0.25826149399837534,69,41,other
484,-0.187593828,-0.577343546,-0.794659038,0.21310404320931722,0.3040893451240757,67,48,other
485,-0.223715256,-0.453973687,-0.862472826,0.20960728829240113,0.3500060062682653,66,55,other
486,-0.253947767,-0.326514061,-0.91043896,0.20670743213281953,0.39412594904561393,65,62,other
487,-0.152703072,-0.248869034,-0.956423534,0.2248019159430751,0.41994112479051654,71,66,other
488,-0.121423119,-0.373694857,-0.91956978,0.22910551587723108,0.37809072234462193,73,60,other
489,-0.085855088,-0.498767919,-0.862472879,0.2342089018638775,0.33378600224065696,74,53,u025
490,-0.047752107,-0.616040131,-0.786266045,0.24034593895304773,0.28873590562307877,76,45,u025
491,-0.009428102,-0.718389689,-0.695577002,0.2478428884935312,0.24487950156008556,79,38,u025
492,0.026891631,-0.801619553,-0.59722938,0.2571614813237555,0.2039720123529931,82,32,u025
493,0.150080241,-0.807048395,-0.571094397,0.2909001873802754,0.2010636337708512,92,31,other
494,0.120930992,-0.733295674,-0.669068867,0.27845923799283134,0.2379811204066574,88,37,other
495,0.087449792,-0.640949368,-0.762585366,0.26817178060086533,0.27854084451999467,85,44,u025
496,0.050977981,-0.532480266,-0.844905919,0.2595910960100384,0.32126005508386113,82,51,u025
497,0.01352336,-0.413422178,-0.910439027,0.25236386101567615,0.36433337364109675,80,57,u025
498,-0.02274537,-0.291095547,-0.956423562,0.24621573957083584,0.4059802432643196,78,64,u025
499,-0.056071144,-0.172565956,-0.983400741,0.2409351828590457,0.4447942066684221,76,70,u025
500,0.030549126,-0.094021175,-0.995101387,0.2548844448508024,0.4700278605323949,81,74,u025
501,0.066777472,-0.205522395,-0.976371504,0.2608682398959762,0.43411065966014,83,69,u025
502,0.105150303,-0.323623798,-0.940324971,0.26772361136265904,0.3950987831006392,85,62,u025
503,0.143766318,-0.442473632,-0.885182654,0.27562528349758386,0.35410102549155864,87,56,other
504,0.180357511,-0.555091619,-0.812000285,0.2847859940220298,0.3126831916672008,90,49,other
505,0.212868404,-0.655151551,-0.724888604,0.29545897318138997,0.2726047647634301,94,43,other
506,0.239992761,-0.738633344,-0.629939885,0.30793250560712243,0.23547151563460744,98,37,other
507,0.261371961,-0.804432868,-0.533453333,0.3225086301819565,0.2024693345620734,102,32,other
508,0.352947486,-0.741133792,-0.571094365,0.3381024334422804,0.2342884053459277,107,37,other
509,0.333179804,-0.664332905,-0.669068764,0.3235338235921866,0.2687157334319412,103,42,other
510,0.449420088,-0.664333485,-0.597229106,0.35267160714818574,0.26871548620511926,112,42,other
511,0.54522602,-0.569944019,-0.614729536,0.36547496424241455,0.30696487711877113,116,48,other
512,0.429883046,-0.575650655,-0.69557666,0.33810294129459684,0.30474882938906717,107,48,other
513,0.305987863,-0.569943079,-0.762585283,0.31073099316081965,0.30696524119016994,99,48,other
514,0.271738768,-0.460751862,-0.844905772,0.29952455559103436,0.34757980871099364,95,55,other
515,0.400729396,-0.470321557,-0.786265594,0.32501720439685094,0.34413793601899756,103,54,other
516,0.524037391,-0.470321874,-0.710057848,0.3511891485233493,0.34413782165635587,112,54,other
517,0.634174233,-0.460752787,-0.620910551,0.3766818799814153,0.34757947704005693,120,55,other
518,0.710535213,-0.342416955,-0.614727858,0.3864858201297678,0.3887544632038592,123,61,other
519,0.609241107,-0.353050043,-0.710056998,0.3628615573739979,0.38514453743163884,115,61,other
520,0.491120505,-0.356818574,-0.794657885,0.33810335975041333,0.3838614343263011,107,61,other
521,0.362625604,-0.353049631,-0.862472393,0.3133451877289716,0.3851446775765874,99,61,other
522,0.232060714,-0.342416149,-0.910438908,0.28972103155845597,0.38875473626266493,92,61,other
523,0.189502077,-0.222133158,-0.956423454,0.28113114802414557,0.42869803007207774,89,68,other
524,0.317885877,-0.230956726,-0.919569225,0.30297154282605826,0.4258144181004323,96,67,other
525,0.447829577,-0.235778328,-0.862471594,0.3262225984586659,0.4242360723735824,104,67,other
526,0.571137135,-0.235778475,-0.786263877,0.3499844968358423,0.4242360242275307,111,67,other
527,0.680320176,-0.230957059,-0.695574076,0.3732355954136961,0.42581430917789237,119,67,other
528,0.770699495,-0.222133639,-0.597226033,0.3950760687983602,0.4286978730138996,126,68,other
529,0.813929477,-0.10665214,-0.571090298,0.4026242700344791,0.46598687904712166,128,74,other
530,0.734779488,-0.111584389,-0.66906504,0.3824446635143842,0.464407462685701,121,73,other
531,0.636607045,-0.114891009,-0.762582144,0.36070911875533984,0.46334811857320135,115,73,other
532,0.522176321,-0.116059696,-0.844903566,0.33810371392890803,0.4629736085648696,107,73,other
533,0.397370508,-0.114890917,-0.910437673,0.31549830750159386,0.46334814804951013,100,73,other
534,0.269822221,-0.111584253,-0.956422984,0.2937628003134896,0.46440750626901883,93,73,other
535,0.146794345,-0.106651938,-0.983400623,0.27358327031908203,0.4659869437137722,87,74,other
536,0.098860477,1.59e-09,-0.995101304,0.2657598762906079,0.5000000005061127,84,79,u025
537,0.216100878,-3.99e-10,-0.976371041,0.28466700391526273,0.49999999987299437,90,79,other
538,0.340281017,7.96e-10,-0.94032379,0.3052611001600188,0.5000000002533747,97,79,other
539,0.465247694,3.19e-09,-0.885180537,0.32701737099419736,0.5000000010154085,104,79,other
540,0.583661356,3.19e-09,-0.811997181,0.34919021425689606,0.5000000010154085,111,79,other
541,0.688870195,5.58e-09,-0.724884718,0.3709465039540675,0.5000000017761692,118,79,other
542,0.776647413,5.57e-09,-0.629935549,0.3915406455053369,0.5000000017729861,124,79,other
543,0.845832284,0.0,-0.533448917,0.410447828282855,0.5,130,79,other
544,0.813929452,0.106652137,-0.571090334,0.4026242630189108,0.5340131199961905,128,84,other
545,0.734779452,0.111584404,-0.669065077,0.3824446552511172,0.5355925421197706,121,85,other
546,0.770699464,0.222133652,-0.597226068,0.39507606118286837,0.5713021312374884,126,90,other
547,0.710535251,0.342416936,-0.614727825,0.3864858285688628,0.6112455303349472,123,97,other
548,0.680320126,0.230957125,-0.695574103,0.3732355864784144,0.5741857124137499,119,91,other
549,0.636607044,0.114891019,-0.762582143,0.3607091187350221,0.5366518846403301,115,85,other
550,0.522176231,0.116059712,-0.84490362,0.3381036971122633,0.5370263965446677,107,85,other
551,0.571137098,0.235778479,-0.786263902,0.3499844895269497,0.5757639771237602,111,91,other
552,0.609241197,0.353050073,-0.710056906,0.3628615791839681,0.6148554727631474,115,97,other
553,0.63417426,0.460752817,-0.620910501,0.37668188977536937,0.6524205337359322,120,103,other
554,0.545226023,0.569944058,-0.614729497,0.3654749696896156,0.6930351380138375,116,110,other
555,0.52403742,0.4703219,-0.71005781,0.3511891568009672,0.6558621876464714,112,104,other
556,0.491120557,0.356818594,-0.794657845,0.3381033708692641,0.6161385723804846,107,97,other
557,0.447829544,0.235778348,-0.862471605,0.3262225928320593,0.5757639342217594,104,91,other
558,0.397370421,0.114890903,-0.910437713,0.3154982921630297,0.5366518474556907,100,85,other
559,0.269822221,0.111584253,-0.956422984,0.2937628003134896,0.5355924937309812,93,85,other
560,0.317885876,0.230956744,-0.919569221,0.30297154288523315,0.5741855877761854,96,91,other
561,0.362625599,0.353049664,-0.862472382,0.31334518767015723,0.6148553336085417,99,97,other
562,0.400729364,0.470321564,-0.786265606,0.32501719827234005,0.6558620665221231,103,104,other
563,0.429883067,0.575650671,-0.695576633,0.33810294753437525,0.6952511769609528,107,110,other
564,0.44942011,0.664333442,-0.597229137,0.3526716069222758,0.7312844955291978,112,116,other
565,0.352947486,0.741133792,-0.571094365,0.3381024334422804,0.7657115946540722,107,121,other
566,0.333179804,0.664332905,-0.669068764,0.3235338235921866,0.7312842665680587,103,116,other
567,0.305987863,0.569943079,-0.762585283,0.31073099316081965,0.69303475880983,99,110,other
568,0.27173871,0.460751835,-0.844905806,0.29952454382300814,0.6524201815186668,95,103,other
569,0.232060679,0.342416135,-0.910438923,0.28972102518572707,0.6112452589083519,92,97,other
570,0.189502112,0.222133193,-0.956423439,0.2811311541042428,0.5713019813498244,89,90,other
571,0.146794354,0.106651938,-0.983400621,0.27358327179117026,0.5340130563082723,87,84,other
572,0.030549123,0.094021168,-0.995101387,0.254884444371439,0.5299721372520613,81,84,u025
573,0.066777477,0.205522379,-0.976371507,0.2608682406739241,0.5658893351375028,83,89,u025
574,0.105150314,0.323623764,-0.940324982,0.26772361299585107,0.6049012054071836,85,96,u025
575,0.143766299,0.442473602,-0.885182672,0.27562527965707506,0.6458989638714157,87,102,other
576,0.180357511,0.555091619,-0.812000285,0.2847859940220298,0.6873168083327991,90,109,other
577,0.212868393,0.655151595,-0.724888567,0.2954589731541631,0.7273952538675457,94,115,other
578,0.239992742,0.738633361,-0.629939872,0.3079325025078925,0.764528492459776,98,121,other
579,0.261371961,0.804432868,-0.533453333,0.3225086301819565,0.7975306654379266,102,126,other
580,-0.181391744,0.862542259,-0.47235356,0.19164546478637567,0.8311290960565144,61,132,other
581,-0.115427467,0.913703401,-0.389644191,0.20416306198699588,0.8667903259763272,65,137,other
582,-0.048756545,0.955435041,-0.291147181,0.22359238508208024,0.9046132437270357,71,143,other
583,0.023806662,0.983374157,-0.180023636,0.2709255294855009,0.9418753286655369,86,149,other
584,0.098727867,0.993241975,-0.061017926,0.4118950312270446,0.9629728823929881,131,153,other
585,0.171660656,0.983374796,0.059216804,0.5528683561662576,0.9418764481103342,176,149,other
586,0.238598209,0.955436218,0.173817511,0.6002031570746101,0.9046145129334173,191,143,other
587,0.296877756,0.913704942,0.277501129,0.6196329557384607,0.8667915333987319,197,137,other
588,0.341353336,0.862543758,0.373491854,0.6321505858242531,0.8311300389364297,201,132,other
589,0.360233877,0.804433703,0.47235365,0.6463043168457095,0.7975311129207142,206,126,other
590,0.456096391,0.738634772,0.496381664,0.6317274843646988,0.7645291587069524,201,121,other
591,0.443673559,0.8070508,0.389644426,0.6146954286895228,0.7989376629983893,196,127,other
592,0.414825123,0.86565828,0.280278184,0.5945696613532565,0.8330997632510356,189,132,other
593,0.368557903,0.913209994,0.173817659,0.5701369343717482,0.866404377477207,181,137,other
594,0.308463289,0.949354998,0.059795386,0.5304741083727139,0.8982619083012624,169,142,other
595,0.238671736,0.969099539,-0.062304784,0.45935987009405194,0.9206636310461384,146,146,other
596,0.162464646,0.969098879,-0.185614121,0.36443073809157545,0.9206627792248734,116,146,other
597,0.084470125,0.949353118,-0.302644107,0.29331887893517766,0.8982600041929888,93,142,other
598,0.009364001,0.913207209,-0.40738791,0.2536576064987283,0.8664022017392647,80,137,u025
599,-0.065163057,0.865655213,-0.496381736,0.2292255548986145,0.8330978135579513,73,132,other
600,0.062425118,0.855164836,-0.514583529,0.2692135070443026,0.8265441661504012,85,131,u025
601,0.143426607,0.896463663,-0.419263294,0.3024594600662361,0.8538725331439,96,135,other
602,0.224119171,0.924303534,-0.308923251,0.34988977909485025,0.8753531502976525,111,139,other
603,0.303532246,0.934171331,-0.187595577,0.4118950195026803,0.8838593191679782,131,140,other
604,0.376533644,0.924305428,-0.062304827,0.4739011957556615,0.8753547299458692,151,139,other
605,0.439135607,0.896467109,0.059216902,0.5213331626605664,0.8538750085820573,166,135,other
606,0.488165975,0.855169123,0.174297882,0.5545803339249182,0.826546798882953,176,131,other
607,0.522142612,0.801623497,0.29114749,0.5809558387868314,0.7960300877551124,185,126,other
608,0.544342099,0.733298577,0.407387869,0.6022537026791236,0.7620202385998956,192,121,other
609,0.553153093,0.655153395,0.51458302,0.6192533087354269,0.7273960122516268,197,115,other
610,0.645609287,0.555093452,0.524461541,0.6085797955505994,0.6873175098083372,194,109,other
611,0.642960924,0.640952373,0.419262813,0.5919656112130922,0.7214604014011832,188,114,other
612,0.626352073,0.718393795,0.302644073,0.5716365209429852,0.755122377443223,182,120,other
613,0.597271709,0.781574,0.180023856,0.5465926353481884,0.7855828672393045,174,124,other
614,0.556756365,0.828563072,0.05920799,0.5168618824953718,0.8108411803000779,164,128,other
615,0.503941418,0.861579856,-0.061018026,0.4808226217602012,0.8305246359794961,153,132,other
616,0.438188248,0.879510315,-0.185614291,0.4362298161442373,0.8421297185017426,139,133,other
617,0.361980786,0.879509103,-0.308923369,0.3875603809271632,0.8421289078985781,123,133,other
618,0.279947078,0.861576487,-0.423456716,0.34296854433303064,0.8305225236343744,109,132,other
619,0.196036153,0.828558306,-0.524462544,0.30693050417232265,0.8108384708968494,97,128,other
620,0.32842607,0.785541436,-0.524462552,0.3390427674012169,0.7876154569466433,108,125,other
621,0.41090032,0.809554934,-0.419263324,0.3733967397120118,0.8002915004028518,119,127,other
622,0.489682762,0.817690158,-0.302644341,0.4118950223861093,0.804745742988274,131,127,other
623,0.558755759,0.809557522,-0.180023943,0.45039368000361746,0.8002929035303166,143,127,other
624,0.6159643,0.785545924,-0.059207959,0.4847485038788563,0.7876177654602712,154,125,other
625,0.663686405,0.745518049,0.06101799,0.5145913652266799,0.7677978594792175,164,122,other
626,0.701058978,0.688522859,0.185614068,0.541193074739468,0.7417405210984948,172,117,other
627,0.724607997,0.616043833,0.308922718,0.5641390154660442,0.7112655904626471,179,113,other
628,0.732903377,0.5324829,0.423455548,0.5833843968671045,0.6787409354735773,186,107,other
629,0.727431567,0.442475188,0.524460697,0.5994186074190607,0.6458995268680194,191,102,other
630,0.794023579,0.323624913,0.51458087,0.5915165578874646,0.6049015919923875,188,96,other
631,0.808270004,0.413424098,0.419261393,0.5761567376524802,0.6356672976020571,183,101,other
632,0.809811524,0.49877089,0.30892215,0.5580015533000734,0.6662150888914009,178,105,other
633,0.794655903,0.57734745,0.18759509,0.5368963366027837,0.6959121769616141,171,110,other
634,0.762713652,0.64372821,0.062304702,0.5129722767900847,0.722613266027407,163,114,other
635,0.71689203,0.694664798,-0.059216848,0.4868832323102528,0.7444472887623773,155,118,other
636,0.662463627,0.728534294,-0.174297805,0.4590534619138049,0.759798106085958,146,120,other
637,0.601039981,0.744301073,-0.291147477,0.4282060161070685,0.7672172305039535,136,121,other
638,0.529200322,0.744299707,-0.407387979,0.39558409105305636,0.7672165793160667,126,121,other
639,0.45215795,0.728530774,-0.514583423,0.36473712279696746,0.759796470387683,116,120,other
640,0.561544308,0.662022132,-0.496381594,0.3847907445719634,0.7303015278627696,122,116,other
641,0.653744722,0.591185315,-0.472353429,0.4004182555240264,0.7013398163156659,127,111,other
